Quality_ID,Batch_ID,Product_ID,Inspection_Date,Test_Type,Test_Result,Specification_Limit,Quality_Status,Defect_Type,Rejection_Qty
Q04213,B202604213,P014,2026-02-04,Purity,98.42,97.83,Passed,None,0
Q04214,B202504214,P001,2025-04-18,Assay,95.18,95.35,Failed,High Impurity,81
Q04215,B202604215,P010,2025-12-06,Assay,95.52,97.25,Failed,Contamination,752
Q04216,B202504216,P004,2025-02-19,Assay,99.08,96.17,Passed,None,0
Q04217,B202604217,P019,2026-04-24,Potency,96.75,95.64,Passed,None,0
Q04218,B202504218,P006,2025-07-09,Assay,98.73,98.54,Passed,None,0
Q04219,B202604219,P001,2026-01-10,Assay,99.42,97.01,Passed,None,0
Q04220,B202504220,P016,2026-07-09,Potency,96.91,97.12,Failed,Dissolution Failure,621
Q04221,B202604221,P006,2026-01-08,Assay,99.17,97.4,Passed,None,0
Q04222,B202504222,P016,2026-02-19,Potency,97.59,96.94,Passed,None,0
Q04223,B202604223,P001,2025-06-09,Assay,96.68,95.6,Passed,None,0
Q04224,B202504224,P015,2025-10-08,Dissolution,99.76,97.8,Passed,None,0
Q04225,B202604225,P008,2025-07-30,Purity,99.65,95.3,Passed,None,0
Q04226,B202504226,P003,2026-02-10,Dissolution,99.19,96.81,Passed,None,0
Q04227,B202604227,P020,2026-04-23,Potency,100.45,96.69,Passed,None,0
Q04228,B202504228,P014,2025-09-02,Purity,100.81,97.63,Passed,None,0
Q04229,B202604229,P003,2025-08-20,Dissolution,98.69,95.6,Passed,None,0
Q04230,B202504230,P006,2026-04-09,Assay,96.53,95.19,Passed,None,0
Q04231,B202604231,P005,2025-05-01,Purity,96.57,98.1,Failed,Dissolution Failure,413
Q04232,B202504232,P009,2026-03-01,Dissolution,98.56,98.61,Failed,High Impurity,58
Q04233,B202604233,P002,2026-05-01,Purity,98.0,96.0,Passed,None,0
Q04234,B202504234,P006,2025-08-08,Assay,93.66,97.08,Failed,Packaging Defect,618
Q04235,B202604235,P008,2025-04-12,Purity,99.18,97.64,Passed,None,0
Q04236,B202504236,P001,2025-09-05,Assay,98.32,95.29,Passed,None,0
Q04237,B202604237,P019,2025-02-11,Potency,97.19,98.24,Failed,Low Potency,784
Q04238,B202504238,P005,2025-01-01,Purity,99.81,98.11,Passed,None,0
Q04239,B202604239,P013,2026-07-16,Assay,97.29,98.47,Failed,Dissolution Failure,343
Q04240,B202504240,P010,2025-03-18,Assay,97.48,98.19,Failed,Dissolution Failure,559
Q04241,B202604241,P004,2025-02-25,Assay,96.16,97.29,Failed,High Impurity,724
Q04242,B202504242,P002,2025-03-21,Purity,97.46,95.72,Passed,None,0
Q04243,B202604243,P006,2025-11-09,Assay,100.42,98.71,Passed,None,0
Q04244,B202504244,P006,2025-05-25,Assay,97.47,97.28,Passed,None,0
Q04245,B202604245,P020,2025-02-12,Potency,97.44,97.57,Failed,Dissolution Failure,80
Q04246,B202504246,P001,2026-06-03,Assay,98.81,96.25,Passed,None,0
Q04247,B202604247,P005,2026-03-16,Purity,98.34,95.46,Passed,None,0
Q04248,B202504248,P006,2025-11-10,Assay,97.63,95.11,Passed,None,0
Q04249,B202604249,P014,2026-08-02,Purity,100.51,98.89,Passed,None,0
Q04250,B202504250,P006,2025-05-14,Assay,97.13,96.61,Passed,None,0
Q04251,B202604251,P004,2026-07-23,Assay,102.74,97.66,Passed,None,0
Q04252,B202504252,P008,2025-12-08,Purity,98.07,96.04,Passed,None,0
Q04253,B202604253,P018,2026-07-21,Purity,100.35,98.69,Passed,None,0
Q04254,B202504254,P019,2025-06-10,Potency,92.07,95.28,Failed,Contamination,970
Q04255,B202604255,P020,2025-04-19,Potency,96.52,97.22,Failed,Contamination,593
Q04256,B202504256,P011,2025-03-11,Potency,96.07,95.08,Passed,None,0
Q04257,B202604257,P003,2026-05-14,Dissolution,96.32,96.97,Failed,Dissolution Failure,70
Q04258,B202504258,P003,2026-05-01,Dissolution,97.01,97.46,Failed,Contamination,799
Q04259,B202604259,P008,2025-08-09,Purity,94.39,95.46,Failed,Low Potency,444
Q04260,B202504260,P011,2025-01-03,Potency,97.81,97.07,Passed,None,0
Q04261,B202604261,P014,2026-04-23,Purity,100.35,98.63,Passed,None,0
Q04262,B202504262,P002,2026-04-05,Purity,92.32,95.37,Failed,High Impurity,611
Q04263,B202604263,P016,2025-05-19,Potency,96.76,97.5,Failed,Dissolution Failure,535
Q04264,B202504264,P014,2025-10-27,Purity,97.3,96.3,Passed,None,0
Q04265,B202604265,P017,2025-08-12,Assay,96.07,96.42,Failed,High Impurity,266
Q04266,B202504266,P015,2026-07-09,Dissolution,96.71,97.27,Failed,Low Potency,181
Q04267,B202604267,P009,2025-07-08,Dissolution,97.98,95.7,Passed,None,0
Q04268,B202504268,P012,2025-04-14,Purity,99.01,98.03,Passed,None,0
Q04269,B202604269,P010,2025-03-06,Assay,99.82,95.94,Passed,None,0
Q04270,B202504270,P011,2026-08-22,Potency,98.07,97.73,Passed,None,0
Q04271,B202604271,P006,2026-06-05,Assay,96.75,95.25,Passed,None,0
Q04272,B202504272,P008,2025-01-07,Purity,95.42,95.17,Passed,None,0
Q04273,B202604273,P005,2026-01-28,Purity,96.14,95.52,Passed,None,0
Q04274,B202504274,P018,2025-06-03,Purity,92.49,96.96,Failed,Packaging Defect,375
Q04275,B202604275,P017,2026-03-14,Assay,97.86,95.59,Passed,None,0
Q04276,B202504276,P011,2026-08-04,Potency,96.73,95.68,Passed,None,0
Q04277,B202604277,P014,2025-07-11,Purity,90.99,95.92,Failed,Contamination,427
Q04278,B202504278,P009,2026-04-02,Dissolution,100.02,96.96,Passed,None,0
Q04279,B202604279,P009,2025-06-07,Dissolution,97.85,95.56,Passed,None,0
Q04280,B202504280,P009,2025-01-14,Dissolution,98.04,97.94,Passed,None,0
Q04281,B202604281,P008,2025-04-22,Purity,98.94,97.51,Passed,None,0
Q04282,B202504282,P015,2026-03-28,Dissolution,97.79,96.48,Passed,None,0
Q04283,B202604283,P003,2025-11-08,Dissolution,100.48,97.23,Passed,None,0
Q04284,B202504284,P005,2025-05-08,Purity,95.62,96.96,Failed,Contamination,229
Q04285,B202604285,P019,2026-05-07,Potency,102.83,97.39,Passed,None,0
Q04286,B202504286,P003,2025-04-21,Dissolution,96.39,97.09,Failed,Packaging Defect,176
Q04287,B202604287,P004,2026-06-05,Assay,103.53,97.88,Passed,None,0
Q04288,B202504288,P014,2026-04-30,Purity,101.45,98.85,Passed,None,0
Q04289,B202604289,P019,2025-07-25,Potency,99.73,98.29,Passed,None,0
Q04290,B202504290,P007,2025-06-04,Assay,99.9,97.34,Passed,None,0
Q04291,B202604291,P017,2025-12-02,Assay,99.54,98.4,Passed,None,0
Q04292,B202504292,P016,2025-08-09,Potency,97.53,98.99,Failed,High Impurity,313
Q04293,B202604293,P010,2025-09-20,Assay,94.88,95.1,Failed,Contamination,798
Q04294,B202504294,P013,2025-12-17,Assay,94.72,95.02,Failed,Packaging Defect,507
Q04295,B202604295,P012,2025-01-17,Purity,100.24,97.03,Passed,None,0
Q04296,B202504296,P020,2026-06-06,Potency,100.43,98.66,Passed,None,0
Q04297,B202604297,P020,2025-12-03,Potency,100.83,98.93,Passed,None,0
Q04298,B202504298,P011,2026-08-16,Potency,97.53,97.51,Passed,None,0
Q04299,B202604299,P002,2025-05-03,Purity,98.58,97.73,Passed,None,0
Q04300,B202504300,P009,2025-07-17,Dissolution,98.46,98.26,Passed,None,0
Q04301,B202604301,P003,2025-06-08,Dissolution,95.19,95.87,Failed,Contamination,202
Q04302,B202504302,P010,2025-02-23,Assay,100.64,97.41,Passed,None,0
Q04303,B202604303,P009,2026-07-30,Dissolution,98.35,97.92,Passed,None,0
Q04304,B202504304,P015,2026-04-26,Dissolution,97.37,95.62,Passed,None,0
Q04305,B202604305,P001,2025-11-01,Assay,98.6,96.92,Passed,None,0
Q04306,B202504306,P005,2026-08-15,Purity,98.26,96.31,Passed,None,0
Q04307,B202604307,P005,2026-03-05,Purity,104.71,96.89,Passed,None,0
Q04308,B202504308,P006,2026-05-01,Assay,99.21,98.68,Passed,None,0
Q04309,B202604309,P017,2025-02-05,Assay,98.93,96.68,Passed,None,0
Q04310,B202504310,P007,2025-11-23,Assay,101.23,98.76,Passed,None,0
Q04311,B202604311,P007,2026-05-13,Assay,97.65,95.08,Passed,None,0
Q04312,B202504312,P013,2026-04-24,Assay,98.12,96.88,Passed,None,0
Q04313,B202604313,P018,2025-05-18,Purity,102.87,97.0,Passed,None,0
Q04314,B202504314,P006,2025-03-14,Assay,99.08,97.92,Passed,None,0
Q04315,B202604315,P018,2025-01-01,Purity,95.87,95.59,Passed,None,0
Q04316,B202504316,P011,2025-05-17,Potency,98.91,96.87,Passed,None,0
Q04317,B202604317,P019,2025-12-17,Potency,95.41,95.39,Passed,None,0
Q04318,B202504318,P018,2025-10-31,Purity,99.14,96.36,Passed,None,0
Q04319,B202604319,P020,2025-03-11,Potency,100.39,95.57,Passed,None,0
Q04320,B202504320,P019,2025-01-10,Potency,96.84,95.28,Passed,None,0
Q04321,B202604321,P007,2025-10-10,Assay,99.28,95.27,Passed,None,0
Q04322,B202504322,P010,2026-04-18,Assay,98.97,98.59,Passed,None,0
Q04323,B202604323,P003,2026-04-22,Dissolution,100.49,98.18,Passed,None,0
Q04324,B202504324,P019,2025-05-19,Potency,99.66,97.2,Passed,None,0
Q04325,B202604325,P017,2025-04-01,Assay,98.86,98.74,Passed,None,0
Q04326,B202504326,P014,2025-02-23,Purity,97.23,98.96,Failed,Packaging Defect,432
Q04327,B202604327,P010,2025-07-28,Assay,97.92,97.59,Passed,None,0
Q04328,B202504328,P012,2025-12-11,Purity,100.03,97.61,Passed,None,0
Q04329,B202604329,P018,2026-04-27,Purity,97.72,95.51,Passed,None,0
Q04330,B202504330,P016,2025-01-22,Potency,98.41,98.62,Failed,Contamination,652
Q04331,B202604331,P002,2026-01-03,Purity,96.52,98.45,Failed,Low Potency,74
Q04332,B202504332,P019,2026-07-13,Potency,98.66,98.75,Failed,Low Potency,949
Q04333,B202604333,P012,2025-01-04,Purity,96.72,95.32,Passed,None,0
Q04334,B202504334,P009,2025-02-03,Dissolution,96.07,98.94,Failed,Dissolution Failure,756
Q04335,B202604335,P015,2025-11-23,Dissolution,100.5,97.94,Passed,None,0
Q04336,B202504336,P007,2026-03-24,Assay,100.52,98.56,Passed,None,0
Q04337,B202604337,P002,2025-10-17,Purity,98.99,95.98,Passed,None,0
Q04338,B202504338,P007,2025-10-23,Assay,96.62,95.86,Passed,None,0
Q04339,B202604339,P014,2025-07-18,Purity,97.8,95.45,Passed,None,0
Q04340,B202504340,P010,2025-08-01,Assay,98.17,96.21,Passed,None,0
Q04341,B202604341,P020,2025-02-02,Potency,98.41,97.5,Passed,None,0
Q04342,B202504342,P015,2026-05-10,Dissolution,96.12,98.28,Failed,Low Potency,803
Q04343,B202604343,P008,2025-06-23,Purity,98.31,98.68,Failed,Packaging Defect,477
Q04344,B202504344,P007,2025-03-05,Assay,95.89,96.17,Failed,Dissolution Failure,142
Q04345,B202604345,P012,2025-06-12,Purity,98.77,97.22,Passed,None,0
Q04346,B202504346,P012,2026-07-04,Purity,96.68,96.53,Passed,None,0
Q04347,B202604347,P008,2025-05-31,Purity,99.42,95.32,Passed,None,0
Q04348,B202504348,P013,2026-06-25,Assay,97.6,98.15,Failed,High Impurity,712
Q04349,B202604349,P005,2026-04-14,Purity,101.11,97.85,Passed,None,0
Q04350,B202504350,P006,2025-04-08,Assay,98.17,98.86,Failed,Low Potency,956
Q04351,B202604351,P014,2026-01-29,Purity,101.81,98.24,Passed,None,0
Q04352,B202504352,P012,2025-11-14,Purity,94.74,96.01,Failed,High Impurity,508
Q04353,B202604353,P017,2025-04-06,Assay,101.99,98.71,Passed,None,0
Q04354,B202504354,P001,2025-06-03,Assay,100.05,97.82,Passed,None,0
Q04355,B202604355,P014,2026-03-26,Purity,99.11,96.1,Passed,None,0
Q04356,B202504356,P016,2025-05-22,Potency,98.01,96.75,Passed,None,0
Q04357,B202604357,P006,2026-07-07,Assay,96.19,95.4,Passed,None,0
Q04358,B202504358,P005,2026-05-20,Purity,97.31,95.26,Passed,None,0
Q04359,B202604359,P019,2025-12-07,Potency,96.49,95.91,Passed,None,0
Q04360,B202504360,P013,2025-01-03,Assay,94.51,95.2,Failed,Dissolution Failure,543
Q04361,B202604361,P019,2026-05-06,Potency,98.46,97.38,Passed,None,0
Q04362,B202504362,P007,2025-03-02,Assay,100.79,97.31,Passed,None,0
Q04363,B202604363,P011,2025-01-05,Potency,98.55,97.93,Passed,None,0
Q04364,B202504364,P010,2025-07-16,Assay,99.97,97.25,Passed,None,0
Q04365,B202604365,P014,2026-06-05,Purity,98.14,95.68,Passed,None,0
Q04366,B202504366,P018,2025-06-09,Purity,98.92,97.8,Passed,None,0
Q04367,B202604367,P001,2026-03-30,Assay,101.67,98.42,Passed,None,0
Q04368,B202504368,P003,2025-04-01,Dissolution,100.0,97.37,Passed,None,0
Q04369,B202604369,P012,2025-11-19,Purity,100.76,98.91,Passed,None,0
Q04370,B202504370,P004,2026-05-11,Assay,99.38,95.92,Passed,None,0
Q04371,B202604371,P005,2025-03-23,Purity,97.38,97.05,Passed,None,0
Q04372,B202504372,P011,2025-03-28,Potency,98.1,98.27,Failed,Contamination,306
Q04373,B202604373,P018,2025-08-06,Purity,100.52,97.22,Passed,None,0
Q04374,B202504374,P002,2026-03-25,Purity,97.97,97.96,Passed,None,0
Q04375,B202604375,P005,2026-01-20,Purity,99.45,98.58,Passed,None,0
Q04376,B202504376,P018,2025-11-16,Purity,95.57,95.33,Passed,None,0
Q04377,B202604377,P016,2025-05-30,Potency,97.79,96.05,Passed,None,0
Q04378,B202504378,P014,2026-07-15,Purity,98.89,95.59,Passed,None,0
Q04379,B202604379,P015,2026-04-23,Dissolution,100.04,97.67,Passed,None,0
Q04380,B202504380,P017,2026-05-16,Assay,98.07,97.32,Passed,None,0
Q04381,B202604381,P002,2025-04-27,Purity,98.33,97.05,Passed,None,0
Q04382,B202504382,P007,2025-09-18,Assay,94.19,95.61,Failed,Low Potency,149
Q04383,B202604383,P017,2025-02-11,Assay,96.38,95.62,Passed,None,0
Q04384,B202504384,P015,2025-05-06,Dissolution,99.75,98.78,Passed,None,0
Q04385,B202604385,P016,2026-07-01,Potency,99.15,97.76,Passed,None,0
Q04386,B202504386,P019,2025-03-01,Potency,99.8,98.8,Passed,None,0
Q04387,B202604387,P014,2025-05-23,Purity,98.53,97.19,Passed,None,0
Q04388,B202504388,P002,2025-11-06,Purity,99.2,97.18,Passed,None,0
Q04389,B202604389,P003,2026-02-25,Dissolution,98.55,98.18,Passed,None,0
Q04390,B202504390,P011,2025-08-07,Potency,96.65,95.94,Passed,None,0
Q04391,B202604391,P006,2026-02-04,Assay,102.13,97.32,Passed,None,0
Q04392,B202504392,P019,2025-02-04,Potency,96.63,95.29,Passed,None,0
Q04393,B202604393,P008,2026-05-04,Purity,95.35,96.55,Failed,Contamination,456
Q04394,B202504394,P015,2026-01-19,Dissolution,100.04,97.76,Passed,None,0
Q04395,B202604395,P005,2026-04-20,Purity,92.81,97.56,Failed,Low Potency,135
Q04396,B202504396,P004,2025-09-18,Assay,100.65,97.57,Passed,None,0
Q04397,B202604397,P013,2025-04-28,Assay,94.36,96.14,Failed,Packaging Defect,456
Q04398,B202504398,P018,2026-02-11,Purity,101.14,96.89,Passed,None,0
Q04399,B202604399,P001,2026-06-17,Assay,100.74,98.85,Passed,None,0
Q04400,B202504400,P011,2026-07-13,Potency,100.75,98.79,Passed,None,0
Q04401,B202604401,P002,2025-02-02,Purity,99.35,98.86,Passed,None,0
Q04402,B202504402,P017,2025-03-25,Assay,97.41,95.09,Passed,None,0
Q04403,B202604403,P010,2025-08-20,Assay,98.74,95.62,Passed,None,0
Q04404,B202504404,P008,2025-11-02,Purity,97.61,96.51,Passed,None,0
Q04405,B202604405,P007,2025-05-08,Assay,99.46,98.47,Passed,None,0
Q04406,B202504406,P010,2025-06-07,Assay,97.59,96.22,Passed,None,0
Q04407,B202604407,P009,2025-10-17,Dissolution,101.65,98.92,Passed,None,0
Q04408,B202504408,P015,2025-11-13,Dissolution,93.87,98.8,Failed,Packaging Defect,529
Q04409,B202604409,P016,2026-01-16,Potency,99.58,98.76,Passed,None,0
Q04410,B202504410,P009,2026-05-30,Dissolution,98.7,98.18,Passed,None,0
Q04411,B202604411,P002,2025-09-27,Purity,101.05,98.35,Passed,None,0
Q04412,B202504412,P017,2026-03-18,Assay,94.69,97.46,Failed,Packaging Defect,90
Q04413,B202604413,P003,2026-08-11,Dissolution,99.63,98.6,Passed,None,0
Q04414,B202504414,P019,2025-02-17,Potency,99.42,98.98,Passed,None,0
Q04415,B202604415,P013,2025-10-14,Assay,99.77,97.85,Passed,None,0
Q04416,B202504416,P005,2026-01-28,Purity,99.54,98.19,Passed,None,0
Q04417,B202604417,P011,2025-11-23,Potency,95.82,96.04,Failed,Dissolution Failure,327
Q04418,B202504418,P015,2025-04-27,Dissolution,97.12,95.09,Passed,None,0
Q04419,B202604419,P017,2025-11-03,Assay,98.28,97.54,Passed,None,0
Q04420,B202504420,P010,2025-01-29,Assay,100.25,96.14,Passed,None,0
Q04421,B202604421,P014,2026-02-26,Purity,99.62,98.67,Passed,None,0
Q04422,B202504422,P007,2025-03-06,Assay,97.95,96.28,Passed,None,0
Q04423,B202604423,P005,2026-08-01,Purity,97.02,95.7,Passed,None,0
Q04424,B202504424,P009,2025-08-23,Dissolution,99.17,97.04,Passed,None,0
Q04425,B202604425,P007,2026-07-14,Assay,99.78,97.81,Passed,None,0
Q04426,B202504426,P014,2026-08-12,Purity,99.28,97.96,Passed,None,0
Q04427,B202604427,P002,2026-03-11,Purity,98.78,95.9,Passed,None,0
Q04428,B202504428,P010,2025-02-04,Assay,96.4,95.63,Passed,None,0
Q04429,B202604429,P011,2025-11-21,Potency,95.69,95.81,Failed,High Impurity,133
Q04430,B202504430,P007,2025-10-05,Assay,97.77,95.55,Passed,None,0
Q04431,B202604431,P007,2026-04-12,Assay,100.19,97.98,Passed,None,0
Q04432,B202504432,P005,2025-01-25,Purity,102.05,98.93,Passed,None,0
Q04433,B202604433,P008,2026-07-14,Purity,97.73,96.18,Passed,None,0
Q04434,B202504434,P007,2025-04-19,Assay,101.03,97.2,Passed,None,0
Q04435,B202604435,P014,2025-11-27,Purity,100.83,96.57,Passed,None,0
Q04436,B202504436,P014,2026-04-29,Purity,98.57,97.86,Passed,None,0
Q04437,B202604437,P005,2025-12-14,Purity,96.48,97.9,Failed,Packaging Defect,842
Q04438,B202504438,P007,2025-10-30,Assay,99.04,96.01,Passed,None,0
Q04439,B202604439,P004,2026-08-08,Assay,95.88,95.1,Passed,None,0
Q04440,B202504440,P008,2026-03-09,Purity,95.58,96.96,Failed,High Impurity,959
Q04441,B202604441,P017,2026-06-09,Assay,100.08,98.27,Passed,None,0
Q04442,B202504442,P003,2026-04-29,Dissolution,98.97,98.57,Passed,None,0
Q04443,B202604443,P006,2025-08-08,Assay,97.78,96.28,Passed,None,0
Q04444,B202504444,P012,2025-12-15,Purity,98.75,97.08,Passed,None,0
Q04445,B202604445,P008,2025-04-13,Purity,102.37,98.62,Passed,None,0
Q04446,B202504446,P017,2025-03-12,Assay,98.3,96.62,Passed,None,0
Q04447,B202604447,P011,2026-06-10,Potency,100.77,98.51,Passed,None,0
Q04448,B202504448,P017,2026-07-29,Assay,100.02,95.52,Passed,None,0
Q04449,B202604449,P018,2025-09-25,Purity,100.11,97.33,Passed,None,0
Q04450,B202504450,P004,2025-12-03,Assay,95.15,96.67,Failed,High Impurity,960
Q04451,B202604451,P008,2026-06-22,Purity,98.21,96.79,Passed,None,0
Q04452,B202504452,P011,2025-05-15,Potency,92.75,95.58,Failed,Contamination,881
Q04453,B202604453,P007,2025-11-08,Assay,94.8,95.54,Failed,Packaging Defect,298
Q04454,B202504454,P017,2025-12-06,Assay,96.45,97.57,Failed,Dissolution Failure,314
Q04455,B202604455,P012,2026-03-09,Purity,95.38,95.28,Passed,None,0
Q04456,B202504456,P016,2025-09-18,Potency,99.36,97.96,Passed,None,0
Q04457,B202604457,P004,2026-07-07,Assay,93.07,95.12,Failed,Packaging Defect,83
Q04458,B202504458,P011,2026-04-16,Potency,97.25,96.25,Passed,None,0
Q04459,B202604459,P015,2025-05-16,Dissolution,98.43,95.02,Passed,None,0
Q04460,B202504460,P015,2025-05-22,Dissolution,98.63,98.52,Passed,None,0
Q04461,B202604461,P006,2026-06-12,Assay,99.71,96.87,Passed,None,0
Q04462,B202504462,P011,2026-04-18,Potency,99.27,97.07,Passed,None,0
Q04463,B202604463,P001,2025-04-27,Assay,99.0,97.62,Passed,None,0
Q04464,B202504464,P019,2026-03-08,Potency,97.74,97.71,Passed,None,0
Q04465,B202604465,P004,2025-03-02,Assay,100.5,98.39,Passed,None,0
Q04466,B202504466,P019,2025-10-26,Potency,97.29,95.95,Passed,None,0
Q04467,B202604467,P011,2025-07-14,Potency,97.21,95.74,Passed,None,0
Q04468,B202504468,P008,2025-05-30,Purity,98.31,96.89,Passed,None,0
Q04469,B202604469,P013,2026-05-25,Assay,98.61,97.56,Passed,None,0
Q04470,B202504470,P009,2026-04-29,Dissolution,98.78,96.22,Passed,None,0
Q04471,B202604471,P010,2026-07-21,Assay,98.41,97.28,Passed,None,0
Q04472,B202504472,P016,2025-04-18,Potency,95.9,97.14,Failed,High Impurity,791
Q04473,B202604473,P008,2026-08-05,Purity,98.35,96.32,Passed,None,0
Q04474,B202504474,P001,2025-03-07,Assay,98.83,95.55,Passed,None,0
Q04475,B202604475,P012,2026-07-10,Purity,98.76,96.11,Passed,None,0
Q04476,B202504476,P006,2025-02-06,Assay,91.22,95.22,Failed,Low Potency,677
Q04477,B202604477,P017,2025-10-29,Assay,96.13,95.11,Passed,None,0
Q04478,B202504478,P007,2025-02-06,Assay,98.21,97.57,Passed,None,0
Q04479,B202604479,P014,2025-10-25,Purity,98.71,98.31,Passed,None,0
Q04480,B202504480,P008,2025-08-25,Purity,97.81,97.36,Passed,None,0
Q04481,B202604481,P004,2025-09-05,Assay,97.4,98.63,Failed,Low Potency,698
Q04482,B202504482,P020,2025-09-08,Potency,98.33,96.6,Passed,None,0
Q04483,B202604483,P008,2026-01-24,Purity,96.57,98.74,Failed,Dissolution Failure,432
Q04484,B202504484,P011,2025-05-17,Potency,99.07,97.85,Passed,None,0
Q04485,B202604485,P005,2026-03-11,Purity,99.21,95.61,Passed,None,0
Q04486,B202504486,P011,2025-03-16,Potency,101.24,97.81,Passed,None,0
Q04487,B202604487,P016,2026-03-28,Potency,95.88,96.04,Failed,Packaging Defect,740
Q04488,B202504488,P020,2025-03-01,Potency,97.54,95.59,Passed,None,0
Q04489,B202604489,P015,2026-04-09,Dissolution,94.38,95.11,Failed,Dissolution Failure,806
Q04490,B202504490,P019,2025-08-09,Potency,99.61,98.73,Passed,None,0
Q04491,B202604491,P020,2026-03-30,Potency,95.04,96.91,Failed,Dissolution Failure,311
Q04492,B202504492,P007,2025-10-06,Assay,98.41,96.23,Passed,None,0
Q04493,B202604493,P016,2025-06-07,Potency,93.69,96.14,Failed,Low Potency,131
Q04494,B202504494,P018,2025-08-28,Purity,99.35,98.05,Passed,None,0
Q04495,B202604495,P011,2025-03-04,Potency,100.68,95.89,Passed,None,0
Q04496,B202504496,P019,2025-08-29,Potency,101.26,97.28,Passed,None,0
Q04497,B202604497,P007,2025-01-17,Assay,99.86,95.78,Passed,None,0
Q04498,B202504498,P018,2026-06-05,Purity,97.05,95.47,Passed,None,0
Q04499,B202604499,P002,2025-06-20,Purity,97.23,97.49,Failed,Dissolution Failure,101
Q04500,B202504500,P013,2026-05-20,Assay,99.07,98.29,Passed,None,0
Q04501,B202604501,P011,2025-03-24,Potency,99.36,97.99,Passed,None,0
Q04502,B202504502,P008,2026-04-06,Purity,101.73,97.18,Passed,None,0
Q04503,B202604503,P005,2025-09-12,Purity,96.87,95.4,Passed,None,0
Q04504,B202504504,P016,2025-05-25,Potency,99.45,96.01,Passed,None,0
Q04505,B202604505,P016,2025-02-10,Potency,94.18,95.3,Failed,Packaging Defect,86
Q04506,B202504506,P008,2025-09-03,Purity,91.58,95.37,Failed,Low Potency,452
Q04507,B202604507,P012,2026-05-15,Purity,95.26,95.08,Passed,None,0
Q04508,B202504508,P017,2025-01-06,Assay,97.01,96.58,Passed,None,0
Q04509,B202604509,P015,2025-12-01,Dissolution,98.57,97.71,Passed,None,0
Q04510,B202504510,P020,2025-10-17,Potency,95.4,97.16,Failed,Low Potency,441
Q04511,B202604511,P017,2025-01-01,Assay,97.32,97.74,Failed,Low Potency,591
Q04512,B202504512,P018,2026-01-25,Purity,94.27,95.74,Failed,High Impurity,139
Q04513,B202604513,P014,2025-12-06,Purity,102.07,98.58,Passed,None,0
Q04514,B202504514,P003,2025-10-18,Dissolution,96.21,95.44,Passed,None,0
