Sale_ID,Sale_Date,Product_ID,Customer_ID,Batch_ID,Quantity_Sold,Unit_Price,Discount_Percent,Total_Sales,Sales_Region,Sales_Rep
S016467,2026-02-01,P014,H0216,B202602843,978,42,2.5,40049.1,South,Anita
S016468,2025-08-29,P011,H0437,B202600185,529,450,10.0,214245.0,North,Priya
S016469,2025-10-23,P004,H0189,B202603187,582,45,2.5,25535.25,North,Anita
S016470,2026-02-08,P016,H0338,B202603157,376,110,2.5,40326.0,West,Priya
S016471,2026-06-27,P017,H0182,B202600363,655,38,7.5,23023.25,North,Priya
S016472,2025-10-10,P014,H0086,B202600481,636,42,5.0,25376.4,South,Anita
S016473,2025-08-03,P019,H0471,B202502714,501,125,5.0,59493.75,South,Arjun
S016474,2026-01-31,P019,H0149,B202500346,378,125,5.0,44887.5,West,Rahul
S016475,2026-01-25,P018,H0122,B202500018,865,80,2.5,67470.0,South,Kiran
S016476,2026-03-12,P006,H0126,B202603599,670,70,5.0,44555.0,South,Kiran
S016477,2026-01-17,P001,H0162,B202504864,57,35,2.5,1945.12,South,Vikram
S016478,2026-06-26,P020,H0092,B202604535,92,300,2.5,26910.0,South,Arjun
S016479,2025-12-13,P020,H0394,B202604491,924,300,5.0,263340.0,South,Sneha
S016480,2025-07-27,P002,H0107,B202501478,276,85,5.0,22287.0,East,Anita
S016481,2026-03-14,P020,H0260,B202603471,883,300,7.5,245032.5,South,Kiran
S016482,2025-10-14,P013,H0343,B202600509,242,75,5.0,17242.5,South,Vikram
S016483,2026-01-29,P006,H0406,B202601959,836,70,5.0,55594.0,West,Rahul
S016484,2026-06-11,P001,H0021,B202500162,923,35,5.0,30689.75,South,Arjun
S016485,2025-09-26,P006,H0253,B202601033,604,70,10.0,38052.0,South,Sneha
S016486,2025-09-20,P018,H0144,B202602243,856,80,5.0,65056.0,South,Kiran
S016487,2025-08-20,P013,H0454,B202600739,926,75,0.0,69450.0,South,Kiran
S016488,2026-03-18,P006,H0369,B202503316,917,70,0.0,64190.0,South,Priya
S016489,2026-06-06,P015,H0200,B202503822,607,90,7.5,50532.75,East,Sneha
S016490,2026-06-05,P014,H0001,B202604859,776,42,2.5,31777.2,South,Rahul
S016491,2026-05-23,P012,H0308,B202601015,991,65,5.0,61194.25,West,Sneha
S016492,2026-04-26,P010,H0394,B202501962,795,55,2.5,42631.88,South,Anita
S016493,2026-02-17,P003,H0104,B202602609,246,120,5.0,28044.0,South,Kiran
S016494,2025-09-25,P020,H0376,B202502194,335,300,5.0,95475.0,North,Neha
S016495,2025-07-21,P010,H0154,B202603707,290,55,7.5,14753.75,South,Arjun
S016496,2025-11-23,P014,H0227,B202500092,73,42,0.0,3066.0,South,Anita
S016497,2025-12-28,P002,H0035,B202601255,791,85,0.0,67235.0,West,Neha
S016498,2025-09-16,P002,H0130,B202502780,491,85,2.5,40691.62,West,Kiran
S016499,2026-05-03,P017,H0154,B202604123,97,38,10.0,3317.4,South,Arjun
S016500,2026-05-24,P007,H0237,B202502594,132,50,2.5,6435.0,North,Vikram
S016501,2025-08-16,P017,H0105,B202601111,133,38,10.0,4548.6,South,Kiran
S016502,2025-07-24,P003,H0202,B202602755,467,120,10.0,50436.0,West,Kiran
S016503,2025-10-18,P016,H0248,B202502898,434,110,5.0,45353.0,South,Arjun
S016504,2026-04-06,P017,H0409,B202603571,144,38,7.5,5061.6,North,Sneha
S016505,2026-05-27,P004,H0210,B202601441,779,45,0.0,35055.0,South,Rahul
S016506,2026-01-09,P003,H0265,B202502450,456,120,5.0,51984.0,East,Priya
S016507,2025-07-19,P013,H0124,B202603355,955,75,7.5,66253.12,South,Neha
S016508,2025-11-21,P016,H0078,B202600473,617,110,0.0,67870.0,East,Kiran
S016509,2026-02-28,P001,H0115,B202503130,26,35,7.5,841.75,South,Neha
S016510,2026-02-06,P006,H0338,B202604895,748,70,10.0,47124.0,West,Neha
S016511,2025-11-23,P018,H0141,B202504892,776,80,5.0,58976.0,West,Sneha
S016512,2026-03-16,P008,H0210,B202501730,742,40,2.5,28938.0,South,Neha
S016513,2025-10-20,P019,H0280,B202504490,855,125,7.5,98859.38,South,Anita
S016514,2026-04-10,P018,H0379,B202503420,324,80,7.5,23976.0,South,Sneha
S016515,2026-04-24,P019,H0053,B202602065,59,125,5.0,7006.25,South,Neha
S016516,2025-09-14,P018,H0139,B202600193,145,80,7.5,10730.0,South,Rahul
S016517,2025-07-22,P008,H0276,B202503346,736,40,7.5,27232.0,South,Arjun
S016518,2025-08-27,P013,H0473,B202500792,604,75,10.0,40770.0,East,Anita
S016519,2025-11-11,P013,H0202,B202603529,859,75,10.0,57982.5,West,Kiran
S016520,2025-11-20,P004,H0375,B202502938,997,45,0.0,44865.0,North,Vikram
S016521,2025-11-02,P004,H0093,B202603785,186,45,5.0,7951.5,East,Anita
S016522,2025-10-28,P001,H0159,B202504034,573,35,0.0,20055.0,North,Rahul
S016523,2025-10-09,P006,H0437,B202601597,80,70,5.0,5320.0,North,Rahul
S016524,2025-10-31,P005,H0249,B202603879,705,95,0.0,66975.0,South,Vikram
S016525,2026-04-16,P016,H0447,B202602471,697,110,5.0,72836.5,West,Kiran
S016526,2025-11-17,P007,H0292,B202600999,629,50,5.0,29877.5,South,Arjun
S016527,2026-05-16,P003,H0321,B202603245,180,120,2.5,21060.0,South,Rahul
S016528,2026-04-19,P006,H0495,B202602661,720,70,5.0,47880.0,West,Anita
S016529,2026-03-14,P004,H0265,B202601065,249,45,7.5,10364.62,East,Sneha
S016530,2025-12-20,P016,H0479,B202604487,435,110,5.0,45457.5,South,Sneha
S016531,2026-04-30,P006,H0431,B202604443,870,70,7.5,56332.5,South,Arjun
S016532,2026-05-20,P003,H0011,B202502448,543,120,7.5,60273.0,West,Rahul
S016533,2025-09-26,P014,H0284,B202502774,699,42,5.0,27890.1,West,Priya
S016534,2025-07-05,P003,H0377,B202602383,642,120,0.0,77040.0,East,Neha
S016535,2025-10-16,P019,H0292,B202504332,864,125,7.5,99900.0,South,Sneha
S016536,2025-10-11,P007,H0125,B202603413,453,50,2.5,22083.75,South,Arjun
S016537,2025-11-18,P006,H0026,B202503350,495,70,5.0,32917.5,South,Anita
S016538,2025-08-12,P005,H0438,B202504210,651,95,2.5,60298.88,South,Neha
S016539,2026-02-11,P004,H0111,B202501714,462,45,2.5,20270.25,West,Anita
S016540,2026-05-03,P011,H0227,B202600611,825,450,5.0,352687.5,South,Kiran
S016541,2026-04-11,P003,H0151,B202501746,816,120,7.5,90576.0,South,Sneha
S016542,2026-06-22,P001,H0044,B202604183,81,35,0.0,2835.0,South,Rahul
S016543,2025-08-11,P018,H0153,B202501334,307,80,0.0,24560.0,South,Anita
S016544,2026-06-01,P015,H0110,B202503532,673,90,2.5,59055.75,North,Vikram
S016545,2025-12-05,P014,H0334,B202502086,160,42,0.0,6720.0,North,Neha
S016546,2026-06-11,P010,H0073,B202503280,785,55,2.5,42095.62,South,Rahul
S016547,2026-03-14,P003,H0158,B202603603,899,120,10.0,97092.0,North,Priya
S016548,2025-11-24,P010,H0211,B202501962,832,55,7.5,42328.0,South,Neha
S016549,2026-06-11,P013,H0332,B202500450,923,75,10.0,62302.5,East,Vikram
S016550,2025-07-21,P011,H0453,B202600169,522,450,2.5,229027.5,North,Vikram
S016551,2026-05-30,P010,H0205,B202604985,973,55,10.0,48163.5,South,Vikram
S016552,2025-10-04,P002,H0069,B202601821,579,85,0.0,49215.0,East,Arjun
S016553,2025-09-16,P007,H0330,B202504438,152,50,0.0,7600.0,West,Neha
S016554,2026-01-11,P019,H0342,B202604771,588,125,5.0,69825.0,North,Vikram
S016555,2026-02-21,P007,H0279,B202501020,840,50,2.5,40950.0,East,Kiran
S016556,2025-10-14,P011,H0176,B202501888,281,450,5.0,120127.5,East,Kiran
S016557,2026-04-05,P017,H0083,B202604631,849,38,0.0,32262.0,North,Sneha
S016558,2025-09-20,P012,H0298,B202503426,72,65,10.0,4212.0,East,Rahul
S016559,2025-08-01,P015,H0033,B202501316,552,90,5.0,47196.0,North,Anita
S016560,2025-12-18,P008,H0110,B202502754,160,40,7.5,5920.0,North,Rahul
S016561,2025-12-06,P005,H0469,B202502042,958,95,5.0,86459.5,West,Anita
S016562,2025-12-18,P016,H0260,B202503830,832,110,7.5,84656.0,South,Arjun
S016563,2025-08-01,P017,H0373,B202500938,682,38,5.0,24620.2,South,Kiran
S016564,2026-04-04,P012,H0386,B202501782,26,65,7.5,1563.25,South,Neha
S016565,2025-08-30,P008,H0064,B202604975,188,40,0.0,7520.0,South,Neha
S016566,2025-10-29,P015,H0427,B202604999,65,90,5.0,5557.5,South,Rahul
S016567,2026-06-19,P005,H0325,B202601693,380,95,0.0,36100.0,North,Vikram
S016568,2025-10-12,P014,H0159,B202503450,705,42,2.5,28869.75,North,Neha
S016569,2025-09-17,P005,H0349,B202602891,996,95,0.0,94620.0,East,Priya
S016570,2025-12-05,P010,H0181,B202604215,44,55,7.5,2238.5,West,Rahul
S016571,2025-10-02,P013,H0436,B202503464,615,75,7.5,42665.62,North,Priya
S016572,2025-11-01,P020,H0139,B202604997,288,300,7.5,79920.0,South,Vikram
S016573,2025-10-28,P001,H0394,B202500014,887,35,7.5,28716.62,South,Anita
S016574,2025-08-05,P002,H0014,B202504730,22,85,7.5,1729.75,North,Rahul
S016575,2025-11-17,P005,H0104,B202501380,687,95,10.0,58738.5,South,Anita
S016576,2025-12-01,P016,H0345,B202503628,991,110,2.5,106284.75,South,Anita
S016577,2025-07-02,P006,H0335,B202602661,687,70,0.0,48090.0,North,Anita
S016578,2025-12-11,P004,H0448,B202500066,475,45,5.0,20306.25,South,Rahul
S016579,2026-04-13,P012,H0125,B202604005,628,65,0.0,40820.0,South,Rahul
S016580,2025-10-05,P005,H0486,B202503430,459,95,0.0,43605.0,South,Anita
S016581,2026-01-11,P019,H0424,B202604697,122,125,5.0,14487.5,East,Arjun
S016582,2026-04-20,P007,H0320,B202500278,953,50,7.5,44076.25,South,Neha
S016583,2026-02-13,P005,H0370,B202601687,240,95,7.5,21090.0,South,Sneha
S016584,2026-06-21,P013,H0425,B202604687,921,75,0.0,69075.0,West,Vikram
S016585,2026-04-23,P010,H0186,B202601469,785,55,0.0,43175.0,North,Anita
S016586,2025-08-08,P004,H0311,B202502612,981,45,5.0,41937.75,South,Rahul
S016587,2025-10-11,P001,H0480,B202504726,849,35,10.0,26743.5,North,Rahul
S016588,2025-11-01,P009,H0105,B202601147,495,30,0.0,14850.0,South,Neha
S016589,2025-08-10,P007,H0332,B202500946,399,50,7.5,18453.75,East,Kiran
S016590,2026-06-07,P007,H0238,B202504962,953,50,0.0,47650.0,South,Vikram
S016591,2026-06-29,P016,H0463,B202604987,660,110,10.0,65340.0,South,Kiran
S016592,2026-01-14,P002,H0303,B202604381,906,85,2.5,75084.75,North,Neha
S016593,2025-10-20,P016,H0385,B202503282,606,110,5.0,63327.0,East,Anita
S016594,2025-08-05,P019,H0226,B202601593,695,125,0.0,86875.0,North,Arjun
S016595,2026-04-15,P013,H0362,B202603147,491,75,5.0,34983.75,South,Vikram
S016596,2026-03-01,P003,H0016,B202603061,750,120,5.0,85500.0,North,Kiran
S016597,2026-06-14,P005,H0065,B202501380,680,95,2.5,62985.0,South,Rahul
S016598,2025-12-05,P005,H0027,B202502254,910,95,2.5,84288.75,West,Priya
S016599,2025-08-12,P016,H0424,B202503696,803,110,7.5,81705.25,East,Arjun
S016600,2025-12-13,P014,H0320,B202500676,37,42,2.5,1515.15,South,Arjun
S016601,2026-04-19,P012,H0203,B202503688,428,65,7.5,25733.5,South,Anita
S016602,2025-12-15,P007,H0170,B202501770,175,50,2.5,8531.25,West,Vikram
S016603,2025-10-18,P018,H0480,B202502864,32,80,0.0,2560.0,North,Priya
S016604,2025-11-08,P008,H0446,B202604393,338,40,5.0,12844.0,West,Priya
S016605,2025-12-04,P007,H0228,B202502218,459,50,5.0,21802.5,East,Neha
S016606,2025-07-01,P006,H0450,B202603087,463,70,10.0,29169.0,West,Neha
S016607,2025-12-11,P019,H0105,B202601729,783,125,5.0,92981.25,South,Neha
S016608,2026-02-25,P011,H0091,B202602067,43,450,5.0,18382.5,South,Arjun
S016609,2026-03-05,P014,H0006,B202502614,675,42,7.5,26223.75,West,Anita
S016610,2025-10-24,P014,H0038,B202500168,829,42,5.0,33077.1,West,Arjun
S016611,2026-01-03,P013,H0295,B202602409,696,75,5.0,49590.0,North,Neha
S016612,2025-08-09,P019,H0249,B202602595,438,125,0.0,54750.0,South,Arjun
S016613,2025-09-12,P008,H0162,B202502118,415,40,2.5,16185.0,South,Priya
S016614,2025-11-01,P015,H0489,B202504844,227,90,0.0,20430.0,South,Vikram
S016615,2026-06-01,P011,H0258,B202601069,693,450,0.0,311850.0,South,Anita
S016616,2026-04-15,P020,H0036,B202602735,314,300,2.5,91845.0,West,Anita
S016617,2025-12-21,P012,H0372,B202502718,539,65,0.0,35035.0,South,Rahul
S016618,2025-12-01,P005,H0314,B202604673,18,95,5.0,1624.5,South,Priya
S016619,2025-07-29,P010,H0248,B202503538,955,55,0.0,52525.0,South,Kiran
S016620,2025-12-30,P014,H0291,B202504228,225,42,2.5,9213.75,South,Rahul
S016621,2026-01-22,P018,H0406,B202504686,31,80,7.5,2294.0,West,Arjun
S016622,2025-07-24,P007,H0175,B202502212,644,50,5.0,30590.0,South,Vikram
S016623,2025-08-12,P016,H0171,B202600699,680,110,2.5,72930.0,South,Neha
S016624,2026-02-28,P004,H0276,B202602785,284,45,0.0,12780.0,South,Neha
S016625,2025-07-13,P002,H0162,B202502582,796,85,5.0,64277.0,South,Arjun
S016626,2026-04-12,P004,H0058,B202503718,179,45,5.0,7652.25,North,Rahul
S016627,2025-10-03,P003,H0097,B202602469,824,120,7.5,91464.0,East,Anita
S016628,2025-09-08,P020,H0077,B202500906,101,300,2.5,29542.5,South,Neha
S016629,2026-01-09,P004,H0270,B202601227,685,45,7.5,28513.12,West,Rahul
S016630,2025-11-24,P018,H0468,B202602351,723,80,0.0,57840.0,North,Arjun
S016631,2025-10-30,P005,H0213,B202501222,230,95,0.0,21850.0,South,Rahul
S016632,2025-07-26,P001,H0116,B202502472,272,35,5.0,9044.0,West,Vikram
S016633,2025-12-31,P002,H0059,B202501270,767,85,2.5,63565.12,South,Priya
S016634,2025-10-19,P020,H0395,B202501530,400,300,0.0,120000.0,West,Kiran
S016635,2026-05-22,P008,H0222,B202600043,365,40,0.0,14600.0,South,Vikram
S016636,2025-08-01,P018,H0250,B202503502,47,80,5.0,3572.0,East,Arjun
S016637,2026-06-25,P002,H0109,B202601605,231,85,5.0,18653.25,West,Neha
S016638,2026-05-11,P019,H0068,B202604571,559,125,10.0,62887.5,East,Neha
S016639,2025-10-09,P014,H0035,B202502698,192,42,10.0,7257.6,West,Priya
S016640,2026-06-10,P019,H0101,B202501616,490,125,2.5,59718.75,South,Vikram
S016641,2026-01-31,P007,H0170,B202604583,390,50,5.0,18525.0,West,Anita
S016642,2026-03-05,P003,H0272,B202603217,657,120,0.0,78840.0,North,Priya
S016643,2026-04-16,P004,H0160,B202604465,94,45,5.0,4018.5,East,Vikram
S016644,2025-11-02,P004,H0290,B202503134,374,45,0.0,16830.0,West,Kiran
S016645,2026-05-01,P020,H0181,B202503508,321,300,7.5,89077.5,West,Sneha
S016646,2025-07-16,P007,H0487,B202603265,109,50,5.0,5177.5,West,Sneha
S016647,2026-01-05,P008,H0476,B202604473,244,40,2.5,9516.0,West,Vikram
S016648,2025-07-21,P010,H0031,B202503008,552,55,2.5,29601.0,West,Anita
S016649,2025-12-13,P002,H0250,B202504690,73,85,10.0,5584.5,East,Kiran
S016650,2026-04-27,P020,H0176,B202602667,501,300,7.5,139027.5,East,Anita
S016651,2026-01-02,P001,H0069,B202603199,916,35,2.5,31258.5,East,Vikram
S016652,2025-09-06,P012,H0291,B202503216,379,65,5.0,23403.25,South,Sneha
S016653,2026-06-15,P012,H0243,B202603985,867,65,10.0,50719.5,North,Vikram
S016654,2026-05-09,P016,H0360,B202504924,651,110,5.0,68029.5,East,Priya
S016655,2025-09-26,P011,H0035,B202601891,518,450,2.5,227272.5,West,Rahul
S016656,2025-08-13,P006,H0372,B202600409,442,70,5.0,29393.0,South,Kiran
S016657,2026-05-25,P004,H0438,B202604621,217,45,5.0,9276.75,South,Arjun
S016658,2025-07-04,P020,H0328,B202604535,229,300,5.0,65265.0,South,Neha
S016659,2026-06-29,P008,H0468,B202602771,697,40,7.5,25789.0,North,Anita
S016660,2026-02-14,P014,H0289,B202600337,790,42,0.0,33180.0,North,Vikram
S016661,2026-03-26,P009,H0082,B202501892,944,30,7.5,26196.0,South,Rahul
S016662,2025-12-03,P012,H0121,B202600687,34,65,7.5,2044.25,South,Kiran
S016663,2025-11-18,P009,H0175,B202504424,470,30,0.0,14100.0,South,Sneha
S016664,2026-02-18,P003,H0423,B202503782,901,120,0.0,108120.0,South,Kiran
S016665,2025-10-25,P006,H0382,B202600435,695,70,10.0,43785.0,East,Kiran
S016666,2025-11-25,P008,H0340,B202601491,979,40,0.0,39160.0,North,Rahul
S016667,2025-07-09,P012,H0245,B202602073,955,65,7.5,57419.38,West,Arjun
S016668,2026-01-19,P018,H0396,B202603637,19,80,0.0,1520.0,North,Sneha
S016669,2026-04-28,P011,H0486,B202602121,69,450,2.5,30273.75,South,Priya
S016670,2026-06-02,P017,H0368,B202501568,731,38,2.5,27083.55,West,Anita
S016671,2026-04-28,P020,H0021,B202600307,706,300,0.0,211800.0,South,Vikram
S016672,2026-03-27,P004,H0353,B202501818,717,45,2.5,31458.38,East,Neha
S016673,2026-01-22,P010,H0172,B202603035,370,55,7.5,18823.75,South,Vikram
S016674,2025-07-17,P005,H0245,B202504868,906,95,10.0,77463.0,West,Anita
S016675,2025-09-27,P009,H0051,B202504804,959,30,5.0,27331.5,South,Rahul
S016676,2026-02-23,P007,H0359,B202503268,639,50,0.0,31950.0,East,Arjun
S016677,2025-12-19,P018,H0313,B202600733,300,80,5.0,22800.0,East,Arjun
S016678,2025-11-21,P009,H0474,B202601247,539,30,0.0,16170.0,West,Rahul
S016679,2025-07-05,P001,H0152,B202601531,205,35,5.0,6816.25,South,Kiran
S016680,2025-10-30,P014,H0218,B202501578,504,42,0.0,21168.0,North,Sneha
S016681,2025-12-07,P001,H0085,B202504850,181,35,0.0,6335.0,North,Kiran
S016682,2025-11-14,P007,H0488,B202603311,203,50,0.0,10150.0,South,Neha
S016683,2026-04-09,P017,H0348,B202603065,615,38,0.0,23370.0,South,Anita
S016684,2025-09-08,P007,H0229,B202603295,536,50,10.0,24120.0,West,Anita
S016685,2025-08-28,P007,H0103,B202601801,70,50,2.5,3412.5,West,Kiran
S016686,2026-05-08,P010,H0081,B202603039,450,55,10.0,22275.0,South,Vikram
S016687,2026-06-12,P008,H0060,B202601675,298,40,7.5,11026.0,South,Rahul
S016688,2025-09-08,P004,H0227,B202500140,904,45,5.0,38646.0,South,Arjun
S016689,2026-04-20,P020,H0028,B202601129,129,300,2.5,37732.5,North,Arjun
S016690,2025-08-06,P007,H0449,B202602357,956,50,7.5,44215.0,West,Kiran
S016691,2026-02-26,P019,H0189,B202503840,868,125,5.0,103075.0,North,Arjun
S016692,2025-09-07,P012,H0050,B202501226,804,65,0.0,52260.0,West,Priya
S016693,2026-02-07,P001,H0072,B202603091,56,35,0.0,1960.0,West,Rahul
S016694,2025-08-02,P020,H0485,B202604785,628,300,10.0,169560.0,South,Rahul
S016695,2026-04-02,P003,H0106,B202502444,483,120,7.5,53613.0,West,Neha
S016696,2026-06-30,P012,H0442,B202501346,726,65,7.5,43650.75,South,Arjun
S016697,2025-11-27,P016,H0175,B202503696,584,110,7.5,59422.0,South,Rahul
S016698,2025-10-21,P016,H0323,B202601779,115,110,5.0,12017.5,East,Rahul
S016699,2025-10-17,P008,H0280,B202502874,16,40,5.0,608.0,South,Priya
S016700,2025-07-22,P002,H0148,B202500918,750,85,10.0,57375.0,West,Anita
S016701,2026-01-15,P016,H0151,B202504798,298,110,7.5,30321.5,South,Neha
S016702,2026-04-06,P002,H0185,B202603941,64,85,0.0,5440.0,East,Rahul
S016703,2025-09-04,P006,H0230,B202600479,600,70,5.0,39900.0,West,Priya
S016704,2026-03-30,P015,H0094,B202604489,31,90,5.0,2650.5,East,Rahul
S016705,2025-12-06,P003,H0039,B202502416,784,120,10.0,84672.0,North,Arjun
S016706,2025-11-28,P015,H0490,B202601485,517,90,10.0,41877.0,North,Anita
S016707,2025-10-28,P012,H0183,B202603881,668,65,2.5,42334.5,South,Sneha
S016708,2025-09-05,P013,H0432,B202500412,112,75,5.0,7980.0,South,Kiran
S016709,2025-11-25,P016,H0065,B202504968,230,110,2.5,24667.5,South,Neha
S016710,2025-11-30,P003,H0356,B202502098,628,120,0.0,75360.0,South,Anita
S016711,2025-07-04,P008,H0020,B202600879,532,40,7.5,19684.0,South,Priya
S016712,2026-03-14,P018,H0050,B202503564,93,80,0.0,7440.0,West,Vikram
S016713,2026-03-29,P007,H0045,B202500672,574,50,5.0,27265.0,South,Arjun
S016714,2025-11-07,P015,H0334,B202604205,459,90,5.0,39244.5,North,Priya
S016715,2025-11-09,P005,H0443,B202503478,559,95,2.5,51777.38,North,Sneha
S016716,2026-02-28,P016,H0322,B202500150,459,110,0.0,50490.0,South,Kiran
S016717,2025-08-10,P003,H0370,B202502450,76,120,5.0,8664.0,South,Rahul
S016718,2026-04-01,P011,H0236,B202502302,145,450,5.0,61987.5,East,Anita
S016719,2025-08-16,P013,H0352,B202603363,225,75,5.0,16031.25,South,Arjun
S016720,2025-10-28,P003,H0137,B202503314,159,120,0.0,19080.0,West,Arjun
S016721,2025-10-28,P011,H0368,B202504848,178,450,7.5,74092.5,West,Neha
S016722,2025-11-26,P018,H0268,B202603351,734,80,0.0,58720.0,North,Sneha
S016723,2025-07-29,P007,H0086,B202602761,786,50,2.5,38317.5,South,Kiran
S016724,2025-11-14,P009,H0195,B202503208,728,30,10.0,19656.0,South,Anita
S016725,2026-03-16,P020,H0043,B202600015,346,300,0.0,103800.0,West,Neha
S016726,2025-12-15,P019,H0437,B202504150,47,125,5.0,5581.25,North,Vikram
S016727,2025-11-29,P012,H0182,B202604955,656,65,5.0,40508.0,North,Sneha
S016728,2025-10-25,P014,H0029,B202601611,947,42,0.0,39774.0,South,Rahul
S016729,2025-12-16,P004,H0471,B202502914,639,45,7.5,26598.38,South,Vikram
S016730,2025-10-22,P020,H0157,B202603359,785,300,2.5,229612.5,South,Neha
S016731,2026-02-13,P019,H0133,B202504642,1000,125,5.0,118750.0,North,Arjun
S016732,2026-01-31,P014,H0399,B202600323,816,42,0.0,34272.0,South,Vikram
S016733,2026-03-09,P016,H0225,B202502588,873,110,2.5,93629.25,West,Kiran
S016734,2025-11-05,P018,H0077,B202503326,642,80,2.5,50076.0,South,Vikram
S016735,2026-06-11,P010,H0473,B202603397,54,55,7.5,2747.25,East,Rahul
S016736,2025-11-08,P013,H0020,B202500880,966,75,5.0,68827.5,South,Priya
S016737,2026-02-06,P007,H0298,B202600173,287,50,5.0,13632.5,East,Sneha
S016738,2025-10-29,P018,H0182,B202600553,669,80,0.0,53520.0,North,Arjun
S016739,2026-03-01,P018,H0395,B202602919,875,80,0.0,70000.0,West,Rahul
S016740,2026-01-31,P013,H0059,B202602831,270,75,5.0,19237.5,South,Arjun
S016741,2025-11-01,P010,H0100,B202601925,94,55,7.5,4782.25,West,Arjun
S016742,2025-08-27,P005,H0255,B202500240,734,95,10.0,62757.0,East,Arjun
S016743,2026-06-08,P005,H0082,B202504868,203,95,5.0,18320.75,South,Priya
S016744,2026-06-30,P006,H0070,B202601033,322,70,5.0,21413.0,South,Sneha
S016745,2025-11-19,P005,H0266,B202604273,876,95,5.0,79059.0,West,Vikram
S016746,2026-01-12,P011,H0096,B202604515,821,450,5.0,350977.5,South,Sneha
S016747,2025-11-07,P010,H0425,B202604195,191,55,7.5,9717.12,West,Priya
S016748,2025-11-18,P012,H0433,B202500942,277,65,5.0,17104.75,South,Anita
S016749,2025-12-02,P018,H0460,B202503632,301,80,5.0,22876.0,West,Anita
S016750,2025-10-08,P017,H0490,B202500338,682,38,7.5,23972.3,North,Rahul
S016751,2025-10-18,P005,H0321,B202603047,28,95,5.0,2527.0,South,Neha
S016752,2026-02-02,P005,H0363,B202600357,497,95,7.5,43673.88,North,Neha
S016753,2025-07-31,P009,H0361,B202602485,62,30,5.0,1767.0,South,Priya
S016754,2026-01-06,P020,H0419,B202502640,494,300,5.0,140790.0,North,Rahul
S016755,2026-02-05,P016,H0344,B202603157,670,110,5.0,70015.0,West,Priya
S016756,2025-07-09,P014,H0161,B202603573,557,42,5.0,22224.3,East,Arjun
S016757,2026-01-06,P001,H0198,B202600651,245,35,2.5,8360.62,West,Kiran
S016758,2026-02-13,P005,H0351,B202602203,642,95,5.0,57940.5,North,Sneha
S016759,2025-11-03,P016,H0436,B202500300,510,110,2.5,54697.5,North,Vikram
S016760,2026-04-13,P007,H0476,B202601701,629,50,0.0,31450.0,West,Arjun
S016761,2026-04-14,P003,H0023,B202500306,414,120,2.5,48438.0,West,Arjun
S016762,2026-04-01,P018,H0242,B202600817,502,80,2.5,39156.0,East,Neha
S016763,2025-12-22,P019,H0335,B202604165,109,125,10.0,12262.5,North,Anita
S016764,2026-05-31,P001,H0439,B202503654,202,35,5.0,6716.5,South,Kiran
S016765,2026-01-20,P005,H0458,B202604247,405,95,5.0,36551.25,West,Kiran
